#1.0.0,,,,,,,,,,,,
keyword,foma3x,foma2x,foma1x,pdc2,pdc1,win,cdma,sb3g,will,em,iphone,pc
"<img localsrc=""59"" />",&#xe716;,&#xe716;,&#xe716;,ש»,רכ,;,;,&#xe316;,ש»,&#xe716;,"<img src=""/glyph/au/UE562.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE562.gif"" width=""16"" height=""16"" />"
"<img localsrc=""60"" />",&#xe641;,&#xe641;,&#xe641;,ר¢,ר¢,;,;,&#xe048;,ר¢,&#xe641;,"<img src=""/glyph/au/UE48A.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE48A.gif"" width=""16"" height=""16"" />"
"<img localsrc=""61"" />",&#xe72f;,&#xe72f;,&#xe72f;,שװ,(~),;,;,&#xe333;,שװ,&#xe72f;,"<img src=""/glyph/au/UE550.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE550.gif"" width=""16"" height=""16"" />"
"<img localsrc=""62"" />",&#xe72f;,&#xe72f;,&#xe72f;,שװ,(~),;,;,&#xe333;,שװ,&#xe72f;,"<img src=""/glyph/au/UE551.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE551.gif"" width=""16"" height=""16"" />"
"<img localsrc=""63"" />",&#xe6b7;,&#xe6b7;,&#xe6b7;,ש[,ש[,;,;,&#xe234;,ש[,&#xe6b7;,"<img src=""/glyph/au/UE552.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE552.gif"" width=""16"" height=""16"" />"
"<img localsrc=""64"" />",&#xe6b9;,&#xe6b9;,&#xe6b9;,ש],ש],;,;,&#xe235;,ש],&#xe6b9;,"<img src=""/glyph/au/UE553.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE553.gif"" width=""16"" height=""16"" />"
"<img localsrc=""65"" />",&#xe672;,&#xe672;,&#xe672;,ר׃,ר׃,;,;,&#xe047;,ר׃,&#xe672;,"<img src=""/glyph/au/UE4C3.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE4C3.gif"" width=""16"" height=""16"" />"
"<img localsrc=""66"" />",&#xe73c;,&#xe73c;,&#xe73c;,שב,(€),;,;,&#xe023;,שב,&#xe73c;,"<img src=""/glyph/au/UE554.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE554.gif"" width=""16"" height=""16"" />"
"<img localsrc=""67"" />",&#xe689;,&#xe689;,&#xe689;,רך,רך,;,;,&#xe301;,רך,&#xe689;,"<img src=""/glyph/au/UE563.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE563.gif"" width=""16"" height=""16"" />"
"<img localsrc=""68"" />",&#xe6f0;,&#xe6f0;,&#xe6f0;,ש•,ש•,;,;,&#xe056;,ש•,&#xe6f0;,"<img src=""/glyph/au/UE4FB.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE4FB.gif"" width=""16"" height=""16"" />"
"<img localsrc=""69"" />",&#xe6fa;,&#xe6fa;,&#xe6fa;,ש,ש,;,;,&#xe335;,ש,&#xe6fa;,"<img src=""/glyph/au/UE48B.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE48B.gif"" width=""16"" height=""16"" />"
"<img localsrc=""70"" />",&#xe678;,&#xe678;,&#xe678;,רÙ,רÙ,;,;,&#xe236;,רÙ,&#xe678;,"<img src=""/glyph/au/UE555.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE555.gif"" width=""16"" height=""16"" />"
"<img localsrc=""71"" />",&#xe6a5;,&#xe6a5;,&#xe6a5;,שI,שI,;,;,&#xe239;,שI,&#xe6a5;,"<img src=""/glyph/au/UE556.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE556.gif"" width=""16"" height=""16"" />"
"<img localsrc=""72"" />",&#xe71b;,&#xe71b;,&#xe71b;,שְ,ש,;,;,&#xe034;,שְ,&#xe71b;,"<img src=""/glyph/au/UE514.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE514.gif"" width=""16"" height=""16"" />"
"<img localsrc=""73"" />",&#xe70b;,&#xe70b;,&#xe70b;,ש°,ש°,;,;,&#xe332;,ש°,&#xe70b;,"<img src=""/glyph/au/UE557.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE557.gif"" width=""16"" height=""16"" />"
"<img localsrc=""74"" />",&#xe6a1;,&#xe6a1;,&#xe6a1;,שE,שE,;,;,&#xe052;,שE,&#xe6a1;,"<img src=""/glyph/au/UE4DF.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE4DF.gif"" width=""16"" height=""16"" />"
"<img localsrc=""75"" />",&#xe6fa;,&#xe6fa;,&#xe6fa;,ש,ש,;,;,&#xe335;,ש,&#xe6fa;,"<img src=""/glyph/au/UE468.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE468.gif"" width=""16"" height=""16"" />"
"<img localsrc=""76"" />",&#xe6fa;,&#xe6fa;,&#xe6fa;,ש,ש,;,;,&#xe117;,ש,&#xe6fa;,"<img src=""/glyph/au/UE46C.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE46C.gif"" width=""16"" height=""16"" />"
"<img localsrc=""77"" />",&#xe6fb;,&#xe6fb;,&#xe6fb;,ש ,ש ,;,;,&#xe10f;,ש ,&#xe6fb;,"<img src=""/glyph/au/UE476.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE476.gif"" width=""16"" height=""16"" />"
"<img localsrc=""78"" />",&#xe74f;,&#xe74f;,&#xe74f;,שפ,שF,;,;,&#xe523;,שפ,&#xe74f;,"<img src=""/glyph/au/UE4E0.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE4E0.gif"" width=""16"" height=""16"" />"
"<img localsrc=""79"" />",&#xe682;,&#xe682;,&#xe682;,רד,רד,;,;,&#xe11e;,רד,&#xe682;,"<img src=""/glyph/au/UE58F.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE58F.gif"" width=""16"" height=""16"" />"
"<img localsrc=""80"" />",&#xe6f0;,&#xe6f0;,&#xe6f0;,ש•,ש•,;,;,&#xe001;,ש•,&#xe6f0;,"<img src=""/glyph/au/UE4FC.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE4FC.gif"" width=""16"" height=""16"" />"
"<img localsrc=""81"" />",&#xe731;,&#xe731;,&#xe731;,שײ,(C),;,;,&#xe24e;,שײ,&#xe731;,"<img src=""/glyph/au/UE558.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE558.gif"" width=""16"" height=""16"" />"
"<img localsrc=""82"" />",&#xe736;,&#xe736;,&#xe736;,שÛ,(R),;,;,&#xe24f;,שÛ,&#xe736;,"<img src=""/glyph/au/UE559.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE559.gif"" width=""16"" height=""16"" />"
"<img localsrc=""83"" />",&#xe682;,&#xe682;,&#xe682;,רד,רד,;,;,&#xe323;,רד,&#xe682;,"<img src=""/glyph/au/UE49C.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE49C.gif"" width=""16"" height=""16"" />"
"<img localsrc=""84"" />",&#xe682;,&#xe682;,&#xe682;,רד,רד,;,;,&#xe11e;,רד,&#xe682;,"<img src=""/glyph/au/UE590.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE590.gif"" width=""16"" height=""16"" />"
"<img localsrc=""85"" />",&#xe687;,&#xe687;,&#xe687;,רט,רט,;,;,&#xe009;,רט,&#xe687;,"<img src=""/glyph/au/UE596.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE596.gif"" width=""16"" height=""16"" />"
"<img localsrc=""86"" />",&#xe6fb;,&#xe6fb;,&#xe6fb;,ש ,ש ,;,;,&#xe301;,ש ,&#xe6fb;,"<img src=""/glyph/au/UE4FD.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE4FD.gif"" width=""16"" height=""16"" />"
"<img localsrc=""87"" />",&#xe67e;,&#xe67e;,&#xe67e;,רß,רß,;,;,&#xe14d;,רß,&#xe67e;,"<img src=""/glyph/au/UE57C.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE57C.gif"" width=""16"" height=""16"" />"
"<img localsrc=""88"" />",&#xe6f5;,&#xe6f5;,&#xe6f5;,ש,ש,;,;,&#xe232;,ש,&#xe6f5;,"<img src=""/glyph/au/UE55A.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE55A.gif"" width=""16"" height=""16"" />"
"<img localsrc=""89"" />",&#xe700;,&#xe700;,&#xe700;,ש¥,ש¥,;,;,&#xe233;,ש¥,&#xe700;,"<img src=""/glyph/au/UE55B.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE55B.gif"" width=""16"" height=""16"" />"
"<img localsrc=""90"" />",&#xe6de;,&#xe6de;,&#xe6de;,שƒ,שƒ,;,;,&#xe50c;,שƒ,&#xe6de;,"<img src=""/glyph/au/UE573.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE573.gif"" width=""16"" height=""16"" />"
"<img localsrc=""91"" />",&#xe683;,&#xe683;,&#xe683;,רה,רה,;,;,&#xe148;,רה,&#xe683;,"<img src=""/glyph/au/UE49D.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE49D.gif"" width=""16"" height=""16"" />"
"<img localsrc=""92"" />",&#xe689;,&#xe689;,&#xe689;,רך,רך,;,;,&#xe301;,רך,&#xe689;,"<img src=""/glyph/au/UE564.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE564.gif"" width=""16"" height=""16"" />"
"<img localsrc=""93"" />",&#xe670;,&#xe670;,&#xe670;,רׁ,רׁ,;,;,&#xe045;,רׁ,&#xe670;,"<img src=""/glyph/au/UE597.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE597.gif"" width=""16"" height=""16"" />"
"<img localsrc=""94"" />",&#xe681;,&#xe681;,&#xe681;,רג,רג,;,;,&#xe008;,רג,&#xe681;,"<img src=""/glyph/au/UE515.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE515.gif"" width=""16"" height=""16"" />"
"<img localsrc=""95"" />",&#xe640;,&#xe640;,&#xe640;,ר¡,ר¡,;,;,&#xe04b;,ר¡,&#xe640;,"<img src=""/glyph/au/UE48C.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE48C.gif"" width=""16"" height=""16"" />"
"<img localsrc=""96"" />",&#xe652;,&#xe652;,&#xe652;,ר³,ר³,;,;,&#xe42b;,ר³,&#xe652;,"<img src=""/glyph/au/UE4BB.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE4BB.gif"" width=""16"" height=""16"" />"
"<img localsrc=""97"" />",&#xe683;,&#xe683;,&#xe683;,רה,רה,;,;,&#xe148;,רה,&#xe683;,"<img src=""/glyph/au/UE565.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE565.gif"" width=""16"" height=""16"" />"
"<img localsrc=""98"" />",&#xe738;,&#xe738;,&#xe738;,שÝ,(‹ײ),;,;,&#xe333;,שÝ,&#xe738;,"<img src=""/glyph/au/UE484.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE484.gif"" width=""16"" height=""16"" />"
"<img localsrc=""99"" />",&#xe66d;,&#xe66d;,&#xe66d;,ר־,ר־,;,;,&#xe14e;,ר־,&#xe66d;,"<img src=""/glyph/au/UE46A.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE46A.gif"" width=""16"" height=""16"" />"
"<img localsrc=""100"" />",&#xe683;,&#xe683;,&#xe683;,רה,רה,;,;,&#xe148;,רה,&#xe683;,"<img src=""/glyph/au/UE566.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE566.gif"" width=""16"" height=""16"" />"
"<img localsrc=""101"" />",&#xe683;,&#xe683;,&#xe683;,רה,רה,;,;,&#xe148;,רה,&#xe683;,"<img src=""/glyph/au/UE567.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE567.gif"" width=""16"" height=""16"" />"
"<img localsrc=""102"" />",&#xe683;,&#xe683;,&#xe683;,רה,רה,;,;,&#xe148;,רה,&#xe683;,"<img src=""/glyph/au/UE568.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE568.gif"" width=""16"" height=""16"" />"
"<img localsrc=""103"" />",&#xe689;,&#xe689;,&#xe689;,רך,רך,;,;,&#xe301;,רך,&#xe689;,"<img src=""/glyph/au/UE569.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE569.gif"" width=""16"" height=""16"" />"
"<img localsrc=""104"" />",&#xe675;,&#xe675;,&#xe675;,רײ,רײ,;,;,&#xe313;,רײ,&#xe675;,"<img src=""/glyph/au/UE516.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE516.gif"" width=""16"" height=""16"" />"
"<img localsrc=""105"" />",&#xe689;,&#xe689;,&#xe689;,רך,רך,;,;,&#xe148;,רך,&#xe689;,"<img src=""/glyph/au/UE56A.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE56A.gif"" width=""16"" height=""16"" />"
"<img localsrc=""106"" />",&#xe67e;,&#xe67e;,&#xe67e;,רß,רß,;,;,&#xe301;,רß,&#xe67e;,"<img src=""/glyph/au/UE49E.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE49E.gif"" width=""16"" height=""16"" />"
"<img localsrc=""107"" />",&#xe63f;,&#xe63f;,&#xe63f;,ר ,ר ,;,;,&#xe049;,ר ,&#xe63f;,"<img src=""/glyph/au/UE48D.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE48D.gif"" width=""16"" height=""16"" />"
"<img localsrc=""108"" />",&#xe6d3;,&#xe6d3;,&#xe6d3;,שw,שw,;,;,&#xe103;,שw,&#xe6d3;,"<img src=""/glyph/au/UE521.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE521.gif"" width=""16"" height=""16"" />"
"<img localsrc=""109"" />",&#xe6d6;,&#xe6d6;,&#xe6d6;,שz,שz,;,;,&#xe149;,שz,&#xe6d6;,"<img src=""/glyph/au/UE57D.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE57D.gif"" width=""16"" height=""16"" />"
"<img localsrc=""110"" />",&#xe677;,&#xe677;,&#xe677;,ר״,ר״,;,;,&#xe507;,ר״,&#xe677;,"<img src=""/glyph/au/UE517.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE517.gif"" width=""16"" height=""16"" />"
"<img localsrc=""111"" />",&#xe677;,&#xe677;,&#xe677;,ר״,ר״,;,;,&#xe03d;,ר״,&#xe677;,"<img src=""/glyph/au/UE57E.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE57E.gif"" width=""16"" height=""16"" />"
"<img localsrc=""112"" />",&#xe663;,&#xe663;,&#xe663;,רִ,רִ,;,;,&#xe036;,רִ,&#xe663;,"<img src=""/glyph/au/UE4AB.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE4AB.gif"" width=""16"" height=""16"" />"
"<img localsrc=""113"" />",&#xe743;,&#xe743;,&#xe743;,שט,שH,;,;,&#xe304;,שט,&#xe743;,"<img src=""/glyph/au/UE4E4.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE4E4.gif"" width=""16"" height=""16"" />"
"<img localsrc=""114"" />",&#xe66f;,&#xe66f;,&#xe66f;,ר׀,ר׀,;,;,&#xe043;,ר׀,&#xe66f;,"<img src=""/glyph/au/UE57F.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE57F.gif"" width=""16"" height=""16"" />"
"<img localsrc=""115"" />",&#xe677;,&#xe677;,&#xe677;,ר״,ר״,;,;,&#xe129;,ר״,&#xe677;,"<img src=""/glyph/au/UE580.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE580.gif"" width=""16"" height=""16"" />"
"<img localsrc=""116"" />",&#xe69a;,&#xe69a;,&#xe69a;,רû,רû,;,;,&#xe211;,רû,&#xe69a;,"<img src=""/glyph/au/UE4FE.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE4FE.gif"" width=""16"" height=""16"" />"
"<img localsrc=""117"" />",&#xe6b7;,&#xe6b7;,&#xe6b7;,ש[,ש[,;,;,&#xe234;,ש[,&#xe6b7;,"<img src=""/glyph/au/UE55C.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE55C.gif"" width=""16"" height=""16"" />"
"<img localsrc=""118"" />",&#xe6da;,&#xe6da;,&#xe6da;,ש~,ש~,;,;,&#xe235;,ש~,&#xe6da;,"<img src=""/glyph/au/UE55D.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE55D.gif"" width=""16"" height=""16"" />"
"<img localsrc=""119"" />",&#xe6dc;,&#xe6dc;,&#xe6dc;,ש,ש,;,;,&#xe114;,ש,&#xe6dc;,"<img src=""/glyph/au/UE518.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE518.gif"" width=""16"" height=""16"" />"
"<img localsrc=""120"" />",&#xe6d9;,&#xe6d9;,&#xe6d9;,ש},ש},;,;,&#xe03f;,ש},&#xe6d9;,"<img src=""/glyph/au/UE519.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE519.gif"" width=""16"" height=""16"" />"
"<img localsrc=""121"" />",&#xe683;,&#xe683;,&#xe683;,רה,רה,;,;,&#xe148;,רה,&#xe683;,"<img src=""/glyph/au/UE56B.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE56B.gif"" width=""16"" height=""16"" />"
"<img localsrc=""122"" />",&#xe683;,&#xe683;,&#xe683;,רה,רה,;,;,&#xe148;,רה,&#xe683;,"<img src=""/glyph/au/UE49F.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE49F.gif"" width=""16"" height=""16"" />"
"<img localsrc=""123"" />",&#xe718;,&#xe718;,&#xe718;,ש½,שR,;,;,&#xe116;,ש½,&#xe718;,"<img src=""/glyph/au/UE581.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE581.gif"" width=""16"" height=""16"" />"
"<img localsrc=""124"" />",&#xe674;,&#xe674;,&#xe674;,רױ,רױ,;,;,&#xe13e;,רױ,&#xe674;,"<img src=""/glyph/au/UE51A.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE51A.gif"" width=""16"" height=""16"" />"
"<img localsrc=""125"" />",&#xe65e;,&#xe65e;,&#xe65e;,ר¿,ר¿,;,;,&#xe42e;,ר¿,&#xe65e;,"<img src=""/glyph/au/UE4B1.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE4B1.gif"" width=""16"" height=""16"" />"
"<img localsrc=""126"" />",&#xe716;,&#xe716;,&#xe716;,ש»,רכ,;,;,&#xe316;,ש»,&#xe716;,"<img src=""/glyph/au/UE582.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE582.gif"" width=""16"" height=""16"" />"
"<img localsrc=""127"" />",&#xe719;,&#xe719;,&#xe719;,ש¾,שR,;,;,&#xe14a;,ש¾,&#xe719;,"<img src=""/glyph/au/UE574.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE574.gif"" width=""16"" height=""16"" />"
"<img localsrc=""128"" />",&#xe719;,&#xe719;,&#xe719;,ש¾,שR,;,;,&#xe14a;,ש¾,&#xe719;,"<img src=""/glyph/au/UE575.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE575.gif"" width=""16"" height=""16"" />"
"<img localsrc=""129"" />",&#xe6cf;,&#xe6cf;,&#xe6cf;,שs,שs,;,;,&#xe101;,שs,&#xe6cf;,"<img src=""/glyph/au/UE51B.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE51B.gif"" width=""16"" height=""16"" />"
"<img localsrc=""130"" />",&#xe6fb;,&#xe6fb;,&#xe6fb;,ש ,ש ,;,;,&#xe10f;,ש ,&#xe6fb;,"<img src=""/glyph/au/UE583.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE583.gif"" width=""16"" height=""16"" />"
"<img localsrc=""131"" />",&#xe730;,&#xe730;,&#xe730;,שױ,רך,;,;,&#xe301;,שױ,&#xe730;,"<img src=""/glyph/au/UE56C.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE56C.gif"" width=""16"" height=""16"" />"
"<img localsrc=""132"" />",&#xe70b;,&#xe70b;,&#xe70b;,ש°,ש°,;,;,&#xe332;,ש°,&#xe70b;,"<img src=""/glyph/au/UE55E.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE55E.gif"" width=""16"" height=""16"" />"
"<img localsrc=""133"" />",&#xe747;,&#xe747;,&#xe747;,של,שH,;,;,&#xe118;,של,&#xe747;,"<img src=""/glyph/au/UE4CE.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE4CE.gif"" width=""16"" height=""16"" />"
"<img localsrc=""134"" />",&#xe6a1;,&#xe6a1;,&#xe6a1;,שE,שE,;,;,&#xe052;,שE,&#xe6a1;,"<img src=""/glyph/au/UE4E1.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE4E1.gif"" width=""16"" height=""16"" />"
"<img localsrc=""135"" />",&#xe6fb;,&#xe6fb;,&#xe6fb;,ש ,ש ,;,;,&#xe10f;,ש ,&#xe6fb;,"<img src=""/glyph/au/UE584.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE584.gif"" width=""16"" height=""16"" />"
"<img localsrc=""136"" />",&#xe70a;,&#xe70a;,&#xe70a;,ש¯,ש¯,;,;,&#xe238;,ש¯,&#xe70a;,"<img src=""/glyph/au/UE55F.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE55F.gif"" width=""16"" height=""16"" />"
"<img localsrc=""137"" />",&#xe730;,&#xe730;,&#xe730;,שױ,רך,;,;,&#xe310;,שױ,&#xe730;,"<img src=""/glyph/au/UE56D.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE56D.gif"" width=""16"" height=""16"" />"
"<img localsrc=""138"" />",&#xe6d9;,&#xe6d9;,&#xe6d9;,ש},ש},;,;,&#xe144;,ש},&#xe6d9;,"<img src=""/glyph/au/UE51C.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE51C.gif"" width=""16"" height=""16"" />"
"<img localsrc=""139"" />",&#xe715;,&#xe715;,&#xe715;,ש÷,שz,;,;,&#xe12f;,ש÷,&#xe715;,"<img src=""/glyph/au/UE585.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE585.gif"" width=""16"" height=""16"" />"
"<img localsrc=""140"" />",&#xe6b9;,&#xe6b9;,&#xe6b9;,ש],ש],;,;,&#xe230;,ש],&#xe6b9;,"<img src=""/glyph/au/UE4FF.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE4FF.gif"" width=""16"" height=""16"" />"
"<img localsrc=""141"" />",&#xe6b3;,&#xe6b3;,&#xe6b3;,שW,שW,;,;,&#xe231;,שW,&#xe6b3;,"<img src=""/glyph/au/UE500.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE500.gif"" width=""16"" height=""16"" />"
"<img localsrc=""142"" />",&#xe689;,&#xe689;,&#xe689;,רך,רך,;,;,&#xe301;,רך,&#xe689;,"<img src=""/glyph/au/UE56E.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE56E.gif"" width=""16"" height=""16"" />"
"<img localsrc=""143"" />",&#xe730;,&#xe730;,&#xe730;,שױ,רך,;,;,&#xe301;,שױ,&#xe730;,"<img src=""/glyph/au/UE4A0.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE4A0.gif"" width=""16"" height=""16"" />"
"<img localsrc=""144"" />",&#xe685;,&#xe685;,&#xe685;,רז,רז,;,;,&#xe112;,רז,&#xe685;,"<img src=""/glyph/au/UE4CF.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE4CF.gif"" width=""16"" height=""16"" />"
"<img localsrc=""145"" />",&#xe6f8;,&#xe6f8;,&#xe6f8;,ש,ש,;,;,&#xe301;,ש,&#xe6f8;,"<img src=""/glyph/au/UE51D.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE51D.gif"" width=""16"" height=""16"" />"
"<img localsrc=""146"" />",&#xe66f;,&#xe66f;,&#xe66f;,ר׀,ר׀,;,;,&#xe043;,ר׀,&#xe66f;,"<img src=""/glyph/au/UE4AC.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE4AC.gif"" width=""16"" height=""16"" />"
"<img localsrc=""147"" />",&#xe683;,&#xe683;,&#xe683;,רה,רה,;,;,&#xe148;,רה,&#xe683;,"<img src=""/glyph/au/UE56F.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE56F.gif"" width=""16"" height=""16"" />"
"<img localsrc=""148"" />",&#xe65f;,&#xe65f;,&#xe65f;,רְ,רְ,;,;,&#xe42f;,רְ,&#xe65f;,"<img src=""/glyph/au/UE4B2.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE4B2.gif"" width=""16"" height=""16"" />"
"<img localsrc=""149"" />",&#xe719;,&#xe719;,&#xe719;,ש¾,שR,;,;,&#xe301;,ש¾,&#xe719;,"<img src=""/glyph/au/UE4A1.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE4A1.gif"" width=""16"" height=""16"" />"
"<img localsrc=""150"" />",&#xe6a0;,&#xe6a0;,&#xe6a0;,שD,שD,;,;,&#xe219;,שD,&#xe6a0;,"<img src=""/glyph/au/UE586.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE586.gif"" width=""16"" height=""16"" />"
"<img localsrc=""151"" />",&#xe6d3;,&#xe6d3;,&#xe6d3;,שw,שw,;,;,&#xe103;,שw,&#xe6d3;,"<img src=""/glyph/au/UE591.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/au/UE591.gif"" width=""16"" height=""16"" />"
